ORF	Gene
MAG55_89_8	Gene068597
MAG55_90_1	Gene068598
MAG55_90_5	Gene068599
MAG55_90_9	Gene068600
MAG55_91_1	Gene068601
MAG55_91_2	Gene068602
MAG55_91_7	Gene068603
MAG55_92_1	Gene068604
MAG55_92_2	Gene068605
MAG12_1_127	Gene068605
MAG35_14_9	Gene068605
MAG55_92_3	Gene068606
MAG55_92_4	Gene068607
MAG55_92_5	Gene068608
MAG55_92_7	Gene068609
MAG55_93_1	Gene068610
MAG55_93_2	Gene068611
MAG55_93_6	Gene068612
MAG61_5_26	Gene068612
MAG11_3_67	Gene068612
MAG24_5_108	Gene068612
MAG55_93_7	Gene068613
MAG11_3_66	Gene068613
MAG33_17_17	Gene068613
MAG35_8_4	Gene068613
MAG12_2_227	Gene068613
MAG09_2_229	Gene068613
MAG48_1_623	Gene068613
MAG50_22_28	Gene068613
MAG24_5_109	Gene068613
MAG61_5_27	Gene068613
MAG55_93_8	Gene068614
MAG55_95_1	Gene068615
MAG55_96_1	Gene068616
MAG55_96_2	Gene068617
MAG50_136_7	Gene068617
MAG55_96_3	Gene068618
MAG24_1_195	Gene068618
MAG48_1_404	Gene068618
MAG09_2_130	Gene068618
MAG61_39_3	Gene068618
MAG11_3_18	Gene068618
MAG55_96_5	Gene068619
MAG24_5_144	Gene068619
MAG55_96_7	Gene068620
MAG55_97_1	Gene068621
MAG55_97_3	Gene068622
MAG55_97_4	Gene068623
MAG55_97_7	Gene068624
MAG55_98_1	Gene068625
MAG55_98_4	Gene068626
MAG55_98_8	Gene068627
MAG55_99_1	Gene068628
MAG55_99_2	Gene068629
MAG13_50_3	Gene068629
MAG47_31_15	Gene068629
MAG53_24_13	Gene068629
MAG33_5_77	Gene068629
MAG64_13_3	Gene068629
MAG50_30_18	Gene068629
MAG17_7_20	Gene068629
MAG27_13_24	Gene068629
MAG54_56_10	Gene068629
MAG28_25_37	Gene068629
MAG04_9_13	Gene068629
MAG55_99_4	Gene068630
MAG56_5_35	Gene068631
MAG56_5_36	Gene068632
MAG56_5_37	Gene068633
MAG56_5_38	Gene068634
MAG56_5_39	Gene068635
MAG56_5_40	Gene068636
MAG31_38_9	Gene068636
MAG56_5_41	Gene068637
MAG56_5_42	Gene068638
MAG31_38_7	Gene068638
MAG56_5_43	Gene068639
MAG56_5_44	Gene068640
MAG56_5_45	Gene068641
MAG56_5_46	Gene068642
MAG56_5_47	Gene068643
MAG56_5_48	Gene068644
MAG56_5_49	Gene068645
MAG56_5_50	Gene068646
MAG56_5_51	Gene068647
MAG56_5_52	Gene068648
MAG56_5_53	Gene068649
MAG56_5_54	Gene068650
MAG56_5_56	Gene068651
MAG56_5_57	Gene068652
MAG56_5_62	Gene068653
MAG57_269_1	Gene068653
MAG45_24_5	Gene068653
MAG19_215_3	Gene068653
MAG51_13_14	Gene068653
MAG42_287_2	Gene068653
MAG62_121_8	Gene068653
MAG05_6_73	Gene068653
MAG20_7_30	Gene068653
MAG41_34_11	Gene068653
MAG60_4_69	Gene068653
MAG56_5_66	Gene068654
MAG56_5_68	Gene068655
MAG56_5_70	Gene068656
MAG56_5_72	Gene068657
MAG56_5_73	Gene068658
MAG57_115_2	Gene068658
MAG56_5_74	Gene068659
MAG56_5_79	Gene068660
MAG56_5_81	Gene068661
MAG56_5_82	Gene068662
MAG56_5_83	Gene068663
MAG56_6_1	Gene068664
MAG56_6_2	Gene068665
MAG56_6_3	Gene068666
MAG56_6_4	Gene068667
MAG56_6_5	Gene068668
MAG21_74_4	Gene068668
MAG56_6_6	Gene068669
MAG56_6_7	Gene068670
MAG56_6_11	Gene068671
MAG56_6_12	Gene068672
MAG56_6_14	Gene068673
MAG56_10_41	Gene068673
MAG49_7_1	Gene068673
MAG10_15_23	Gene068673
MAG17_53_7	Gene068673
MAG56_6_15	Gene068674
MAG20_4_21	Gene068674
MAG56_6_16	Gene068675
MAG20_4_20	Gene068675
MAG56_6_18	Gene068676
MAG20_4_18	Gene068676
MAG56_6_19	Gene068677
MAG20_4_17	Gene068677
MAG56_6_20	Gene068678
MAG56_6_22	Gene068679
MAG41_55_20	Gene068679
MAG56_6_23	Gene068680
MAG42_200_9	Gene068680
MAG14_38_10	Gene068680
MAG52_77_4	Gene068680
MAG56_6_27	Gene068681
MAG56_6_28	Gene068682
MAG56_6_29	Gene068683
MAG62_2_11	Gene068683
MAG56_6_30	Gene068684
MAG56_6_31	Gene068685
MAG56_6_32	Gene068686
MAG56_6_34	Gene068687
MAG29_5_38	Gene068687
MAG56_6_35	Gene068688
MAG56_6_37	Gene068689
MAG56_6_38	Gene068690
MAG56_6_39	Gene068691
MAG56_6_40	Gene068692
MAG56_6_42	Gene068693
MAG56_6_43	Gene068694
MAG56_6_48	Gene068695
MAG56_6_50	Gene068696
MAG29_4_72	Gene068696
MAG56_6_51	Gene068697
MAG51_448_3	Gene068697
MAG56_16_38	Gene068698
MAG56_16_39	Gene068699
MAG56_16_40	Gene068700
MAG56_16_41	Gene068701
MAG56_16_42	Gene068702
MAG56_16_43	Gene068703
MAG56_16_44	Gene068704
MAG56_16_45	Gene068705
MAG56_16_46	Gene068706
MAG56_16_47	Gene068707
MAG56_16_48	Gene068708
MAG56_16_49	Gene068709
MAG56_16_50	Gene068710
MAG56_16_51	Gene068711
MAG56_16_52	Gene068712
MAG56_16_53	Gene068713
MAG56_16_54	Gene068714
MAG56_16_55	Gene068715
MAG56_16_56	Gene068716
MAG56_16_57	Gene068717
MAG56_16_58	Gene068718
MAG56_16_59	Gene068719
MAG31_124_2	Gene068719
MAG56_16_60	Gene068720
MAG56_16_61	Gene068721
MAG56_16_62	Gene068722
MAG56_16_66	Gene068723
MAG56_16_67	Gene068724
MAG56_17_1	Gene068725
MAG56_17_2	Gene068726
MAG56_17_3	Gene068727
MAG62_149_3	Gene068727
MAG56_17_4	Gene068728
MAG56_17_5	Gene068729
MAG56_17_6	Gene068730
MAG56_17_7	Gene068731
MAG56_17_8	Gene068732
MAG56_17_9	Gene068733
MAG56_17_11	Gene068734
MAG56_17_12	Gene068735
MAG56_17_14	Gene068736
MAG56_17_15	Gene068737
MAG56_17_17	Gene068738
MAG56_17_19	Gene068739
MAG56_17_20	Gene068740
MAG56_17_21	Gene068741
MAG56_17_22	Gene068742
MAG56_17_23	Gene068743
MAG56_17_24	Gene068744
MAG56_17_25	Gene068745
MAG56_17_26	Gene068746
MAG56_17_27	Gene068747
MAG56_17_28	Gene068748
MAG56_17_29	Gene068749
MAG56_17_31	Gene068750
MAG56_17_32	Gene068751
MAG56_17_33	Gene068752
MAG56_17_35	Gene068753
MAG56_17_36	Gene068754
MAG56_17_37	Gene068755
MAG56_17_38	Gene068756
MAG56_17_39	Gene068757
MAG56_17_40	Gene068758
MAG56_17_41	Gene068759
MAG56_17_43	Gene068760
MAG56_17_44	Gene068761
MAG56_17_46	Gene068762
MAG56_17_47	Gene068763
MAG56_17_48	Gene068764
MAG56_17_49	Gene068765
MAG51_251_3	Gene068765
MAG20_29_3	Gene068765
MAG56_17_50	Gene068766
MAG20_29_2	Gene068766
MAG51_251_4	Gene068766
MAG56_36_20	Gene068767
MAG56_36_21	Gene068768
MAG56_36_22	Gene068769
MAG56_36_23	Gene068770
MAG56_166_7	Gene068770
MAG56_36_24	Gene068771
MAG56_36_25	Gene068772
MAG56_36_26	Gene068773
MAG56_36_27	Gene068774
MAG56_36_28	Gene068775
MAG56_36_29	Gene068776
MAG56_36_30	Gene068777
MAG56_36_31	Gene068778
MAG56_36_32	Gene068779
MAG56_36_33	Gene068780
MAG56_36_34	Gene068781
MAG56_36_35	Gene068782
MAG56_36_36	Gene068783
MAG56_36_43	Gene068784
MAG51_432_2	Gene068784
MAG56_36_45	Gene068785
MAG56_36_48	Gene068786
MAG56_36_49	Gene068787
MAG56_36_50	Gene068788
MAG56_36_52	Gene068789
MAG56_36_54	Gene068790
MAG56_21_46	Gene068790
MAG56_37_2	Gene068791
MAG56_37_3	Gene068792
MAG56_37_5	Gene068793
MAG56_37_7	Gene068794
MAG56_37_8	Gene068795
MAG56_37_9	Gene068796
MAG56_37_10	Gene068797
MAG56_37_11	Gene068798
MAG56_37_12	Gene068799
MAG56_37_13	Gene068800
MAG56_37_14	Gene068801
MAG56_37_16	Gene068802
MAG56_37_17	Gene068803
MAG56_37_18	Gene068804
MAG56_37_20	Gene068805
MAG56_37_22	Gene068806
MAG56_37_23	Gene068807
MAG56_37_29	Gene068808
MAG56_37_31	Gene068809
MAG56_37_32	Gene068810
MAG56_37_33	Gene068811
MAG41_23_12	Gene068811
MAG56_38_5	Gene068812
MAG56_38_8	Gene068813
MAG56_38_9	Gene068814
MAG56_38_10	Gene068815
MAG56_38_11	Gene068816
MAG56_38_12	Gene068817
MAG56_38_14	Gene068818
MAG05_1_207	Gene068818
MAG56_38_18	Gene068819
MAG56_38_20	Gene068820
MAG41_187_3	Gene068820
MAG56_38_21	Gene068821
MAG56_38_23	Gene068822
MAG56_38_24	Gene068823
MAG56_38_25	Gene068824
MAG56_38_27	Gene068825
MAG56_38_28	Gene068826
MAG56_38_29	Gene068827
MAG51_243_3	Gene068827
MAG56_38_30	Gene068828
MAG56_38_32	Gene068829
MAG56_69_15	Gene068830
MAG56_69_16	Gene068831
MAG56_69_17	Gene068832
MAG20_18_56	Gene068832
MAG56_69_18	Gene068833
MAG20_18_57	Gene068833
MAG56_69_19	Gene068834
MAG20_18_58	Gene068834
MAG31_655_2	Gene068834
MAG56_69_21	Gene068835
MAG56_69_22	Gene068836
MAG56_70_1	Gene068837
MAG14_17_57	Gene068837
MAG09_212_2	Gene068837
MAG42_284_4	Gene068837
MAG62_127_9	Gene068837
MAG56_70_2	Gene068838
MAG56_70_3	Gene068839
MAG56_70_4	Gene068840
MAG56_70_5	Gene068841
MAG56_70_6	Gene068842
MAG41_49_7	Gene068842
MAG42_569_3	Gene068842
MAG05_10_17	Gene068842
MAG52_27_25	Gene068842
MAG60_29_7	Gene068842
MAG56_70_7	Gene068843
MAG56_70_8	Gene068844
MAG56_70_10	Gene068845
MAG56_70_12	Gene068846
MAG56_70_20	Gene068847
MAG56_71_1	Gene068848
MAG56_71_2	Gene068849
MAG56_71_3	Gene068850
MAG56_71_4	Gene068851
MAG56_71_5	Gene068852
MAG34_381_2	Gene068852
MAG51_4_24	Gene068852
MAG20_3_48	Gene068852
MAG19_125_3	Gene068852
MAG56_71_13	Gene068853
MAG29_12_42	Gene068853
MAG41_92_9	Gene068853
MAG62_36_26	Gene068853
MAG42_788_2	Gene068853
MAG52_6_102	Gene068853
MAG05_46_20	Gene068853
MAG45_74_4	Gene068853
MAG56_71_14	Gene068854
MAG56_71_15	Gene068855
MAG56_71_18	Gene068856
MAG56_71_19	Gene068857
MAG56_71_20	Gene068858
MAG56_72_1	Gene068859
MAG56_72_2	Gene068860
MAG56_72_3	Gene068861
MAG56_72_4	Gene068862
MAG56_72_5	Gene068863
MAG56_72_6	Gene068864
MAG56_72_7	Gene068865
MAG56_72_9	Gene068866
MAG56_72_11	Gene068867
MAG31_233_1	Gene068867
MAG41_115_8	Gene068867
MAG20_53_19	Gene068867
MAG41_22_39	Gene068867
MAG52_121_2	Gene068867
MAG41_132_10	Gene068867
MAG20_18_6	Gene068867
MAG56_73_1	Gene068868
MAG56_73_2	Gene068869
MAG56_73_3	Gene068870
MAG56_73_4	Gene068871
MAG56_73_5	Gene068872
MAG56_73_6	Gene068873
MAG56_73_7	Gene068874
MAG56_73_8	Gene068875
MAG56_73_9	Gene068876
MAG56_73_10	Gene068877
MAG56_73_11	Gene068878
MAG56_73_12	Gene068879
MAG56_73_13	Gene068880
MAG56_73_14	Gene068881
MAG56_73_15	Gene068882
MAG56_73_16	Gene068883
MAG56_73_17	Gene068884
MAG56_73_18	Gene068885
MAG56_73_19	Gene068886
MAG56_73_22	Gene068887
MAG56_73_23	Gene068888
MAG56_73_24	Gene068889
MAG56_86_21	Gene068889
MAG56_74_1	Gene068890
MAG56_74_2	Gene068891
MAG56_74_3	Gene068892
MAG56_74_4	Gene068893
MAG56_74_5	Gene068894
MAG56_74_6	Gene068895
MAG56_74_7	Gene068896
MAG56_74_8	Gene068897
MAG56_74_9	Gene068898
MAG56_74_10	Gene068899
MAG56_74_11	Gene068900
MAG56_74_13	Gene068901
MAG56_74_14	Gene068902
MAG56_112_1	Gene068903
MAG56_112_2	Gene068904
MAG56_112_3	Gene068905
MAG20_1_165	Gene068905
MAG56_112_4	Gene068906
MAG56_112_8	Gene068907
MAG56_112_9	Gene068908
MAG56_112_10	Gene068909
MAG56_113_1	Gene068910
MAG56_113_2	Gene068911
MAG56_113_3	Gene068912
MAG56_113_4	Gene068913
MAG56_113_5	Gene068914
MAG52_179_1	Gene068914
MAG56_113_6	Gene068915
MAG56_113_7	Gene068916
MAG56_113_8	Gene068917
MAG56_113_9	Gene068918
MAG56_113_10	Gene068919
MAG56_113_11	Gene068920
MAG56_113_12	Gene068921
MAG56_113_13	Gene068922
MAG56_113_14	Gene068923
MAG56_113_15	Gene068924
MAG56_114_1	Gene068925
MAG57_561_2	Gene068925
MAG20_46_2	Gene068925
MAG57_420_4	Gene068925
MAG56_114_2	Gene068926
MAG51_408_2	Gene068926
MAG56_114_4	Gene068927
MAG56_114_7	Gene068928
MAG56_114_8	Gene068929
MAG56_114_10	Gene068930
MAG56_114_14	Gene068931
MAG56_115_1	Gene068932
MAG56_115_2	Gene068933
MAG56_115_3	Gene068934
MAG56_115_4	Gene068935
MAG56_115_5	Gene068936
MAG56_115_6	Gene068937
MAG29_16_64	Gene068937
MAG56_115_7	Gene068938
MAG56_115_10	Gene068939
MAG57_58_2	Gene068939
MAG56_116_1	Gene068940
MAG56_116_6	Gene068941
MAG56_116_7	Gene068942
MAG21_35_8	Gene068942
MAG56_116_8	Gene068943
MAG05_14_15	Gene068943
MAG56_116_10	Gene068944
MAG56_116_11	Gene068945
MAG56_116_12	Gene068946
MAG56_116_13	Gene068947
MAG56_116_16	Gene068948
MAG39_11_48	Gene068948
MAG05_63_18	Gene068948
MAG09_23_4	Gene068948
MAG60_232_2	Gene068948
MAG56_116_17	Gene068949
MAG56_116_18	Gene068950
MAG56_117_1	Gene068951
MAG56_117_2	Gene068952
MAG56_117_3	Gene068953
MAG56_117_4	Gene068954
MAG56_117_5	Gene068955
MAG56_117_6	Gene068956
MAG56_117_7	Gene068957
MAG56_117_8	Gene068958
MAG56_117_9	Gene068959
MAG52_17_2	Gene068959
MAG56_117_10	Gene068960
MAG60_122_3	Gene068960
MAG56_100_16	Gene068960
MAG56_118_1	Gene068961
MAG56_118_2	Gene068962
MAG56_118_3	Gene068963
MAG56_118_4	Gene068964
MAG51_316_2	Gene068964
MAG56_118_5	Gene068965
MAG51_316_3	Gene068965
MAG56_118_7	Gene068966
MAG56_118_8	Gene068967
MAG57_239_5	Gene068967
MAG56_118_9	Gene068968
MAG56_118_10	Gene068969
MAG56_118_12	Gene068970
MAG56_118_13	Gene068971
MAG56_118_14	Gene068972
MAG56_118_15	Gene068973
MAG56_119_1	Gene068974
MAG56_119_2	Gene068975
MAG56_119_5	Gene068976
MAG56_213_4	Gene068977
MAG56_214_1	Gene068978
MAG56_214_3	Gene068979
MAG56_214_4	Gene068980
MAG56_215_2	Gene068981
MAG56_215_3	Gene068982
MAG56_216_1	Gene068983
MAG56_216_2	Gene068984
MAG56_216_3	Gene068985
MAG56_216_4	Gene068986
MAG56_217_1	Gene068987
MAG56_217_3	Gene068988
MAG56_218_1	Gene068989
MAG56_218_2	Gene068990
MAG56_218_3	Gene068991
MAG56_218_4	Gene068992
MAG56_219_1	Gene068993
MAG56_219_2	Gene068994
MAG56_220_1	Gene068995
MAG56_220_2	Gene068996
MAG56_221_1	Gene068997
MAG56_221_3	Gene068998
MAG56_221_4	Gene068999
MAG56_222_1	Gene069000
MAG42_284_6	Gene069000
MAG60_227_1	Gene069000
MAG56_222_2	Gene069001
MAG56_222_3	Gene069002
MAG56_223_1	Gene069003
MAG56_223_2	Gene069004
MAG56_224_3	Gene069005
MAG52_103_11	Gene069005
MAG56_224_4	Gene069006
MAG56_225_1	Gene069007
MAG56_225_3	Gene069008
MAG56_225_4	Gene069009
MAG56_227_1	Gene069010
MAG60_158_1	Gene069010
MAG56_227_2	Gene069011
MAG56_227_3	Gene069012
MAG56_227_4	Gene069013
MAG56_227_5	Gene069014
MAG56_228_1	Gene069015
MAG56_228_2	Gene069016
MAG56_228_3	Gene069017
MAG56_14_7	Gene069017
MAG56_228_4	Gene069018
MAG31_94_13	Gene069018
MAG03_209_4	Gene069018
MAG56_228_5	Gene069019
MAG41_27_14	Gene069019
MAG56_229_1	Gene069020
MAG56_229_3	Gene069021
MAG56_229_4	Gene069022
MAG56_230_1	Gene069023
MAG56_230_2	Gene069024
MAG56_230_3	Gene069025
MAG56_231_1	Gene069026
MAG56_231_5	Gene069027
MAG56_232_1	Gene069028
MAG56_232_2	Gene069029
MAG56_232_3	Gene069030
MAG56_232_4	Gene069031
MAG56_233_1	Gene069032
MAG41_292_2	Gene069032
MAG52_176_1	Gene069032
MAG52_206_1	Gene069032
MAG56_233_3	Gene069033
MAG56_234_2	Gene069034
MAG56_234_3	Gene069035
MAG56_234_4	Gene069036
MAG41_261_4	Gene069036
MAG56_235_1	Gene069037
MAG56_212_1	Gene069037
MAG56_10_7	Gene069037
MAG56_236_1	Gene069038
MAG56_236_3	Gene069039
MAG56_237_2	Gene069040
MAG56_237_3	Gene069041
MAG66_1_8	Gene069041
MAG56_237_4	Gene069042
MAG56_238_1	Gene069043
MAG56_238_2	Gene069044
MAG60_102_5	Gene069044
MAG51_396_3	Gene069044
MAG56_238_3	Gene069045
MAG56_259_2	Gene069045
MAG56_239_1	Gene069046
MAG57_25_13	Gene069047
MAG57_25_14	Gene069048
MAG57_25_15	Gene069049
MAG57_25_16	Gene069050
MAG57_25_17	Gene069051
MAG57_26_1	Gene069052
MAG57_26_2	Gene069053
MAG57_26_3	Gene069054
MAG57_26_4	Gene069055
MAG57_26_5	Gene069056
MAG57_26_6	Gene069057
MAG57_26_8	Gene069058
MAG57_26_9	Gene069059
MAG57_26_10	Gene069060
MAG57_26_11	Gene069061
MAG57_26_12	Gene069062
MAG57_26_15	Gene069063
MAG57_26_17	Gene069064
MAG57_26_18	Gene069065
MAG57_27_1	Gene069066
MAG57_27_3	Gene069067
MAG45_112_4	Gene069067
MAG56_10_25	Gene069067
MAG62_5_78	Gene069067
MAG42_211_4	Gene069067
MAG14_6_72	Gene069067
MAG25_357_1	Gene069067
MAG20_55_7	Gene069067
MAG05_2_59	Gene069067
MAG41_56_12	Gene069067
MAG52_10_11	Gene069067
MAG60_23_24	Gene069067
MAG51_193_1	Gene069067
MAG29_21_41	Gene069067
MAG57_27_4	Gene069068
MAG57_27_6	Gene069069
MAG57_27_7	Gene069070
MAG57_27_9	Gene069071
MAG57_27_11	Gene069072
MAG57_27_12	Gene069073
MAG57_27_13	Gene069074
MAG57_27_14	Gene069075
MAG57_27_17	Gene069076
MAG56_285_3	Gene069076
MAG51_51_5	Gene069076
MAG57_27_18	Gene069077
MAG57_28_1	Gene069078
MAG57_28_3	Gene069079
MAG56_13_51	Gene069079
MAG57_28_4	Gene069080
MAG57_28_5	Gene069081
MAG57_28_6	Gene069082
MAG57_28_7	Gene069083
MAG57_28_9	Gene069084
MAG57_28_10	Gene069085
MAG57_28_11	Gene069086
MAG57_28_13	Gene069087
MAG57_28_14	Gene069088
MAG57_28_15	Gene069089
MAG57_228_5	Gene069089
MAG57_28_17	Gene069090
MAG57_28_18	Gene069091
MAG41_88_15	Gene069091
MAG51_279_3	Gene069091
MAG57_28_19	Gene069092
MAG51_279_4	Gene069092
MAG57_29_3	Gene069093
MAG57_29_4	Gene069094
MAG57_29_5	Gene069095
MAG57_29_6	Gene069096
MAG57_29_7	Gene069097
MAG56_87_6	Gene069097
MAG57_29_8	Gene069098
MAG57_29_9	Gene069099
MAG57_29_10	Gene069100
MAG57_29_11	Gene069101
MAG57_29_13	Gene069102
MAG57_30_1	Gene069103
MAG57_30_3	Gene069104
MAG57_30_6	Gene069105
MAG57_30_7	Gene069106
MAG57_30_8	Gene069107
MAG57_30_9	Gene069108
MAG57_30_10	Gene069109
MAG57_30_11	Gene069110
MAG57_30_12	Gene069111
MAG57_30_13	Gene069112
MAG57_30_14	Gene069113
MAG57_30_16	Gene069114
MAG57_30_17	Gene069115
MAG57_31_1	Gene069116
MAG52_17_7	Gene069116
MAG57_31_2	Gene069117
MAG57_31_3	Gene069118
MAG57_31_5	Gene069119
MAG57_31_6	Gene069120
MAG57_31_7	Gene069121
MAG57_31_8	Gene069122
MAG57_31_9	Gene069123
MAG57_31_10	Gene069124
MAG57_91_4	Gene069125
MAG57_91_5	Gene069126
MAG57_91_6	Gene069127
MAG57_91_8	Gene069128
MAG57_91_10	Gene069129
MAG57_91_11	Gene069130
MAG29_6_67	Gene069130
MAG66_78_7	Gene069130
MAG08_8_60	Gene069130
MAG39_4_32	Gene069130
MAG07_260_2	Gene069130
MAG38_154_1	Gene069130
MAG57_92_1	Gene069131
MAG57_92_5	Gene069132
MAG57_92_7	Gene069133
MAG57_92_8	Gene069134
MAG57_92_9	Gene069135
MAG57_93_1	Gene069136
MAG57_93_3	Gene069137
MAG57_93_4	Gene069138
MAG57_93_5	Gene069139
MAG57_93_6	Gene069140
MAG57_93_7	Gene069141
MAG57_93_8	Gene069142
MAG57_93_9	Gene069143
MAG57_93_11	Gene069144
MAG60_113_9	Gene069144
MAG57_94_1	Gene069145
MAG57_94_2	Gene069146
MAG57_94_4	Gene069147
MAG57_94_5	Gene069148
MAG57_94_6	Gene069149
MAG57_94_7	Gene069150
MAG57_94_8	Gene069151
MAG66_320_1	Gene069151
MAG19_115_2	Gene069151
MAG22_22_22	Gene069151
MAG34_12_4	Gene069151
MAG57_95_1	Gene069152
MAG57_95_3	Gene069153
MAG29_6_69	Gene069153
MAG51_185_3	Gene069153
MAG62_111_4	Gene069153
MAG57_95_4	Gene069154
MAG57_95_5	Gene069155
MAG57_95_6	Gene069156
MAG57_95_8	Gene069157
MAG57_96_2	Gene069158
MAG57_96_3	Gene069159
MAG57_96_4	Gene069160
MAG57_96_5	Gene069161
MAG57_96_6	Gene069162
MAG57_96_8	Gene069163
MAG57_96_9	Gene069164
MAG57_97_1	Gene069165
MAG57_97_2	Gene069166
MAG57_97_3	Gene069167
MAG57_97_4	Gene069168
MAG57_97_8	Gene069169
MAG57_97_9	Gene069170
MAG57_98_1	Gene069171
MAG57_98_2	Gene069172
MAG57_98_3	Gene069173
MAG57_98_4	Gene069174
MAG57_98_5	Gene069175
MAG57_98_6	Gene069176
MAG57_98_7	Gene069177
MAG57_98_9	Gene069178
MAG57_98_11	Gene069179
MAG57_98_12	Gene069180
MAG57_99_1	Gene069181
MAG57_99_3	Gene069182
MAG41_1_23	Gene069182
MAG42_235_3	Gene069182
MAG60_6_26	Gene069182
MAG05_14_8	Gene069182
MAG52_21_11	Gene069182
MAG66_175_2	Gene069182
MAG20_1_38	Gene069182
MAG62_22_38	Gene069182
MAG36_12_28	Gene069182
MAG14_6_38	Gene069182
MAG51_249_3	Gene069182
MAG45_526_2	Gene069182
MAG57_99_4	Gene069183
MAG57_99_5	Gene069184
MAG57_99_6	Gene069185
MAG57_99_7	Gene069186
MAG57_100_1	Gene069187
MAG56_15_23	Gene069187
MAG57_100_2	Gene069188
MAG57_100_3	Gene069189
MAG59_1_25	Gene069189
MAG57_100_4	Gene069190
MAG57_100_5	Gene069191
MAG57_100_6	Gene069192
MAG57_100_8	Gene069193
MAG57_100_9	Gene069194
MAG57_100_10	Gene069195
MAG57_100_11	Gene069196
MAG57_100_13	Gene069197
MAG57_101_1	Gene069198
MAG57_101_2	Gene069199
MAG57_101_3	Gene069200
MAG57_101_4	Gene069201
MAG57_207_6	Gene069202
MAG57_207_7	Gene069203
MAG57_207_8	Gene069204
MAG14_39_14	Gene069204
MAG57_435_3	Gene069204
MAG56_49_20	Gene069204
MAG42_229_2	Gene069204
MAG20_13_54	Gene069204
MAG41_38_21	Gene069204
MAG52_13_3	Gene069204
MAG60_119_6	Gene069204
MAG57_207_9	Gene069205
MAG57_208_1	Gene069206
MAG57_208_3	Gene069207
MAG57_208_4	Gene069208
MAG57_208_5	Gene069209
MAG57_208_6	Gene069210
MAG57_209_1	Gene069211
MAG57_209_2	Gene069212
MAG57_209_7	Gene069213
MAG57_209_9	Gene069214
MAG57_210_1	Gene069215
MAG57_210_2	Gene069216
MAG57_210_3	Gene069217
MAG57_210_4	Gene069218
MAG29_8_83	Gene069218
MAG51_136_4	Gene069218
MAG56_88_6	Gene069218
MAG66_379_2	Gene069218
MAG57_210_5	Gene069219
MAG57_211_1	Gene069220
MAG57_211_2	Gene069221
MAG57_119_1	Gene069221
MAG57_211_3	Gene069222
MAG57_211_4	Gene069223
MAG57_211_5	Gene069224
MAG57_212_1	Gene069225
MAG57_212_3	Gene069226
MAG57_212_4	Gene069227
MAG57_212_5	Gene069228
MAG30_1_108	Gene069228
MAG57_212_6	Gene069229
MAG57_212_7	Gene069230
MAG57_212_8	Gene069231
MAG57_212_9	Gene069232
MAG57_213_1	Gene069233
MAG57_213_2	Gene069234
MAG57_213_4	Gene069235
MAG57_213_5	Gene069236
MAG57_213_6	Gene069237
MAG57_214_1	Gene069238
MAG57_214_3	Gene069239
MAG57_214_4	Gene069240
MAG57_215_1	Gene069241
MAG57_215_2	Gene069242
MAG57_215_3	Gene069243
MAG57_215_4	Gene069244
MAG57_215_5	Gene069245
MAG57_215_6	Gene069246
MAG57_215_7	Gene069247
MAG57_215_8	Gene069248
MAG57_216_1	Gene069249
MAG57_216_2	Gene069250
MAG57_216_3	Gene069251
MAG57_216_4	Gene069252
MAG57_216_5	Gene069253
MAG57_216_6	Gene069254
MAG57_216_7	Gene069255
MAG57_217_1	Gene069256
MAG57_217_2	Gene069257
MAG57_217_3	Gene069258
MAG57_217_5	Gene069259
MAG57_218_1	Gene069260
MAG57_218_2	Gene069261
MAG57_74_5	Gene069261
MAG57_218_4	Gene069262
MAG42_69_4	Gene069262
MAG57_218_6	Gene069263
MAG57_218_7	Gene069264
MAG57_219_1	Gene069265
MAG57_219_2	Gene069266
MAG57_219_4	Gene069267
MAG57_219_5	Gene069268
MAG57_220_1	Gene069269
MAG57_220_2	Gene069270
MAG25_1_11	Gene069270
MAG57_220_3	Gene069271
MAG57_220_5	Gene069272
MAG57_152_2	Gene069272
MAG57_220_6	Gene069273
MAG57_220_7	Gene069274
MAG57_220_8	Gene069275
MAG57_221_1	Gene069276
MAG57_221_2	Gene069277
MAG57_221_4	Gene069278
MAG57_222_1	Gene069279
MAG57_222_2	Gene069280
MAG57_222_3	Gene069281
MAG57_223_2	Gene069282
MAG57_223_3	Gene069283
MAG57_223_4	Gene069284
MAG57_436_1	Gene069285
MAG57_436_2	Gene069286
MAG57_436_3	Gene069287
MAG57_437_1	Gene069288
MAG57_437_3	Gene069289
MAG57_437_4	Gene069290
MAG57_437_5	Gene069291
MAG57_438_1	Gene069292
MAG57_438_2	Gene069293
MAG57_438_3	Gene069294
MAG57_439_1	Gene069295
MAG57_439_2	Gene069296
MAG57_439_3	Gene069297
MAG57_439_4	Gene069298
MAG57_439_5	Gene069299
MAG57_439_6	Gene069300
MAG57_440_1	Gene069301
MAG57_440_2	Gene069302
MAG57_440_3	Gene069303
MAG57_441_1	Gene069304
MAG57_441_3	Gene069305
MAG57_442_1	Gene069306
MAG57_442_2	Gene069307
MAG57_443_1	Gene069308
MAG57_443_2	Gene069309
MAG57_443_4	Gene069310
MAG57_444_1	Gene069311
MAG57_444_2	Gene069312
MAG57_444_3	Gene069313
MAG57_445_1	Gene069314
MAG57_445_2	Gene069315
